date,Temperature,Dew.Point,humid,rain,wind_speed,pollen_count,month,year,pollen_level,season,pollen_cat,respiratory_visits,immunity_visits,wellness_visits,revenue
2012-12-12,24.3,14.8,57.15,0.0,41.3,11,12,2012,2.484906649788,In season,High,16.28899470504637,24.187440355189132,7.291273839015879,4956.725307245748
2012-12-13,25.4,16.5,59.28,0.0,42.5,2,12,2012,1.09861228866811,In season,Low,12.832405008600151,25.132285710246755,6.421780074250871,4566.859577996764
2012-12-14,25.6,16.8,60.05,0.0,27.7,4,12,2012,1.6094379124341,In season,Moderate,7.883903410416394,24.420390281691965,7.310191908080897,3972.9227900656356
2012-12-15,22.3,16.9,72.84,0.0,33.1,14,12,2012,2.70805020110221,In season,High,8.291651886952573,27.75531957698563,5.784039479649768,4233.253342504853
2012-12-16,23.5,16.0,64.44,0.0,25.9,3,12,2012,1.38629436111989,In season,Moderate,4.687680341029014,26.00074200073952,6.937477492506925,3717.5940403979876
2012-12-18,24.1,15.2,59.44,0.0,38.4,6,12,2012,1.94591014905531,In season,Moderate,12.981199533363176,26.874732608543976,7.635066394527519,4856.02251642018
2012-12-19,20.9,16.4,76.18,0.0,48.4,2,12,2012,1.09861228866811,In season,Low,12.147329635422041,30.644692583823698,7.311693449272661,5107.084290574828
2012-12-20,22.9,15.0,63.07,0.0,37.4,2,12,2012,1.09861228866811,In season,Low,12.532040528810349,28.524140708370123,4.9078584065712665,4748.887606819955
2012-12-21,22.2,15.0,65.83,0.0,35.3,2,12,2012,1.09861228866811,In season,Low,9.266646795335513,27.93195050623311,5.746323922457619,4364.8985798601825
2012-12-22,21.5,15.2,68.6,0.2,26.3,0,12,2012,0.0,In season,Very low,3.5859154692214408,28.446696702748866,5.654835294550203,3727.3663501454757
2012-12-23,21.7,16.3,73.03,0.0,33.5,0,12,2012,0.0,In season,Very low,8.717513838755332,28.469598535377436,6.489254535076328,4412.20187699449
2012-12-25,22.0,16.4,72.21,0.0,38.9,1,12,2012,0.693147180559945,In season,Low,8.981484464185861,30.598430272479934,6.686353555014533,4672.52944735146
2012-12-26,26.9,15.3,52.01,0.0,24.1,2,12,2012,1.09861228866811,In season,Low,4.595308055454659,20.74267931952562,5.161107325974264,3038.5934846850623
2012-12-27,21.9,16.2,70.82,0.0,40.7,4,12,2012,1.6094379124341,In season,Moderate,8.971056239714148,30.46429700100381,6.0678385139169375,4608.383529979434
2012-12-28,20.4,13.7,66.77,0.0,46.9,1,12,2012,0.693147180559945,In season,Low,16.035014927018462,28.947207207752236,3.9800726678438636,5137.328325444948
2012-12-29,21.4,16.1,72.65,0.0,42.8,0,12,2012,0.0,In season,Very low,9.949355971255573,30.738901463981744,7.44194500580189,4863.168463412994
2012-12-30,21.7,15.5,69.45,0.0,33.5,3,12,2012,1.38629436111989,In season,Moderate,10.582191272976546,26.83428647325018,5.487625759323306,4392.301660828068
2013-01-01,20.4,9.9,51.38,0.0,51.8,14,1,2013,2.70805020110221,In season,High,17.921105888174413,23.799916189268075,6.305863939844497,5034.993440695296
2013-01-02,21.3,12.5,57.45,0.0,35.3,2,1,2013,1.09861228866811,In season,Low,13.764684552435053,25.521673861904063,5.940350286011939,4679.157555363568
2013-01-03,19.5,10.2,50.74,1.0,37.1,2,1,2013,1.09861228866811,In season,Low,13.478526200803925,21.83398239493096,7.396027575013415,4392.50358959064
2013-01-04,19.9,10.7,55.85,0.0,38.9,1,1,2013,0.693147180559945,In season,Low,13.16493033219441,25.220847550518947,3.412493558602621,4374.8758796034335
2013-01-05,21.9,12.5,56.24,0.0,40.9,3,1,2013,1.38629436111989,In season,Moderate,13.474621369786574,23.381434632247704,6.233389657674091,4453.769200213086
2013-01-06,21.2,14.9,67.99,0.0,38.9,4,1,2013,1.6094379124341,In season,Moderate,11.570704171528108,29.384809055199998,6.144181242502302,4818.499905503557
2013-01-07,21.1,14.3,65.77,0.0,48.2,3,1,2013,1.38629436111989,In season,Moderate,15.979547946362729,27.131972022277786,5.796363612408317,5094.452044783971
2013-01-08,21.5,12.5,57.83,0.0,35.3,1,1,2013,0.693147180559945,In season,Low,12.768952823024781,25.56175992521543,7.976226545635632,4726.548454935367
2013-01-09,18.1,12.9,72.24,11.73,33.5,0,1,2013,0.0,In season,Very low,3.954341472993059,29.7727571203752,5.362670541144229,3880.810332088225
2013-01-10,17.3,8.0,55.35,0.0,27.7,1,1,2013,0.693147180559945,In season,Low,8.035452642192816,22.55887381788451,7.021796177235661,3781.8853930304417
2013-01-11,18.4,9.1,55.31,0.5,50.0,2,1,2013,1.09861228866811,In season,Low,18.302581681679214,26.331431880501672,6.606252788706083,5357.9532129481595
2013-01-12,21.0,11.3,55.57,0.0,30.7,1,1,2013,0.693147180559945,In season,Low,9.180581564418397,24.073530716000267,7.511519252535516,4109.944399533076
2013-01-13,21.9,15.8,68.6,0.0,33.5,7,1,2013,2.07944154167984,In season,Moderate,8.70170265333809,27.423389772568715,5.5828109152224945,4233.1681688752415
2013-01-14,20.8,14.8,68.54,0.0,50.0,2,1,2013,1.09861228866811,In season,Low,13.786747411015059,28.391734379108552,5.517031100876241,4934.945615302761
2013-01-15,24.7,15.1,56.35,0.0,42.5,4,1,2013,1.6094379124341,In season,Moderate,13.07772186684143,22.879849169992905,7.346069907477398,4444.9971336184535
2013-01-16,24.6,16.2,60.96,0.0,31.3,10,1,2013,2.39789527279837,In season,High,9.872896141034072,26.03758005675963,6.67532130833011,4322.531247266461
2013-01-17,22.8,17.8,73.98,0.2,51.3,4,1,2013,1.6094379124341,In season,Moderate,16.17029815719191,29.526236674365535,4.705062653323242,5269.464458565442
2013-01-18,22.5,15.9,66.77,0.0,53.6,1,1,2013,0.693147180559945,In season,Low,18.200024995470983,29.525413039329568,5.71069498553673,5593.399902232413
2013-01-19,24.0,15.0,58.44,0.0,42.5,7,1,2013,2.07944154167984,In season,Moderate,14.79965089959809,25.6058621407013,6.636382653848061,4867.454934329746
2013-01-20,21.4,16.1,72.27,0.0,44.3,7,1,2013,2.07944154167984,In season,Moderate,13.427372558042505,31.065971330525834,7.087764221546589,5284.902977741412
2013-01-21,21.6,15.5,68.88,0.0,41.5,1,1,2013,0.693147180559945,In season,Low,11.194360479535959,28.471545400612158,5.570769346807045,4636.139345350095
2013-01-22,21.4,16.1,72.48,0.0,38.9,0,1,2013,0.0,In season,Very low,8.786542911896529,29.23866265638349,3.335744010183059,4245.110935880577
2013-01-23,21.4,15.1,67.88,0.0,35.3,0,1,2013,0.0,In season,Very low,9.36776788264652,28.772244845145952,6.7732231857370335,4543.214485291141
2013-01-24,21.7,15.1,67.17,0.0,22.3,1,1,2013,0.693147180559945,In season,Low,1.2784408335774506,26.80306963490094,5.029679310056024,3236.09420832387
2013-01-25,20.6,13.1,63.72,1.03,40.7,0,1,2013,0.0,In season,Very low,12.90937913357171,27.565387148619333,4.232661201877589,4644.277107040745
2013-01-26,20.8,12.5,59.37,0.0,48.2,0,1,2013,0.0,In season,Very low,14.67212459364324,27.194121107770233,3.417674075015859,4753.480988015481
2013-01-27,21.4,13.1,59.84,0.0,51.8,1,1,2013,0.693147180559945,In season,Low,20.505733455988462,25.309313452151475,7.063980860197741,5556.737828749582
2013-01-28,25.5,12.8,47.65,0.0,55.4,1,1,2013,0.693147180559945,In season,Low,23.90889622361956,24.763146415984377,6.378617450404967,5855.671584465182
2013-02-05,23.1,10.9,48.5,0.0,46.4,1,2,2013,0.693147180559945,Not in season,Low,18.914044601470813,23.944962552816325,6.207356321179968,5160.770113152526
2013-02-06,22.3,13.9,59.54,0.0,51.8,1,2,2013,0.693147180559945,Not in season,Low,20.49603647591827,25.8419802457082,7.822037064854982,5669.48536686941
2013-02-07,21.9,14.8,64.41,0.0,37.1,1,2,2013,0.693147180559945,Not in season,Low,13.196211666693866,26.760103431590956,7.070337384915292,4825.182733955583
2013-02-08,24.2,15.2,58.21,0.0,37.1,0,2,2013,0.0,Not in season,Very low,13.429555097527196,25.125831254846844,8.049312744614136,4768.074756757079
2013-02-09,20.4,16.3,78.48,24.25,31.7,0,2,2013,0.0,Not in season,Very low,0.0,30.55260385871792,5.040277229725223,2872.605202610114
2013-02-10,20.3,16.4,79.26,0.2,24.8,0,2,2013,0.0,Not in season,Very low,0.0,30.658631959882243,6.398462077938256,3525.976308210858
2013-02-11,22.4,18.2,77.95,12.09,31.3,3,2,2013,1.38629436111989,Not in season,Moderate,0.5857721334564823,32.29264013819742,4.816299326944206,3684.8606159900564
2013-02-12,24.8,16.4,61.38,0.2,29.2,2,2,2013,1.09861228866811,Not in season,Low,7.36313657531625,26.672120073207395,6.203630370036753,4047.0788259616297
2013-02-13,22.0,17.4,76.15,0.0,27.9,1,2,2013,0.693147180559945,Not in season,Low,4.526488530703682,28.080336967882314,6.184396848125543,3845.9640683227167
2013-02-14,20.2,12.9,65.5,4.06,29.5,1,2,2013,0.693147180559945,Not in season,Low,4.373384280269802,27.366483988367257,7.05962633915529,3826.2246196015253
2013-02-15,19.9,11.4,58.7,0.0,46.4,0,2,2013,0.0,Not in season,Very low,16.740150146715614,27.84471998344249,6.478576583034118,5311.576142592852
2013-02-16,23.0,13.3,55.54,0.0,38.2,1,2,2013,0.693147180559945,Not in season,Low,11.888925601470017,24.966170224827042,7.056419840172135,4487.801681872877
2013-02-17,24.2,16.5,63.48,0.0,28.7,0,2,2013,0.0,Not in season,Very low,5.736723295512079,27.22317651022316,7.136452835031114,3981.6406732862542
2013-02-18,20.2,15.7,76.4,0.0,38.9,7,2,2013,2.07944154167984,Not in season,Moderate,7.270008354727666,33.364724534840924,8.587941379275362,4895.9087663934415
2013-02-19,19.5,14.4,73.32,0.91,33.5,7,2,2013,2.07944154167984,Not in season,Moderate,5.638150130833645,30.71445145532838,6.117716046606096,4237.440444961363
2013-02-20,19.1,8.4,50.68,4.0,33.5,1,2,2013,0.693147180559945,Not in season,Low,8.4164730915755,22.87317031477007,5.49199000122584,3736.6530025641346
2013-02-21,19.8,11.8,60.52,0.0,28.8,0,2,2013,0.0,Not in season,Very low,5.8321901205339985,26.2901061689017,6.679096317208629,3863.2011367309406
2013-02-22,21.0,14.8,68.64,0.0,26.0,0,2,2013,0.0,Not in season,Very low,5.8524626949117575,27.36586539971627,5.630732674752676,3889.340677341252
2013-02-23,20.0,14.1,69.87,0.0,27.7,2,2,2013,1.09861228866811,Not in season,Low,3.5119016667520837,27.799683651941947,7.914973470328755,3834.594442830745
2013-02-24,21.3,14.4,65.8,0.0,37.1,0,2,2013,0.0,Not in season,Very low,14.338573097256088,27.02830291714352,6.149794662946987,4915.442636420841
2013-02-25,22.7,16.6,70.14,0.0,29.5,0,2,2013,0.0,Not in season,Very low,6.461976851321333,29.868096030598526,5.86743633401823,4231.641731939871
2013-02-26,22.4,17.1,72.82,0.0,25.9,0,2,2013,0.0,Not in season,Very low,3.66325418554231,27.453885600869594,5.9616969807411015,3661.9148208113247
2013-02-27,20.8,16.8,78.81,0.8,40.7,0,2,2013,0.0,Not in season,Very low,8.060463329728181,33.55184126961374,7.151430125363861,4894.554136557864
2013-02-28,19.5,11.1,59.11,5.62,48.2,0,2,2013,0.0,Not in season,Very low,16.642464819113485,27.152836948488446,6.275265718660735,5214.400730635322
2013-03-01,19.6,10.8,57.34,0.0,38.9,2,3,2013,1.09861228866811,Not in season,Low,12.178543260643336,23.452832590237673,5.858333179869618,4275.375104690536
2013-03-02,21.2,14.3,65.42,0.0,46.4,2,3,2013,1.09861228866811,Not in season,Low,15.35901472196804,28.747179151589705,8.16535191762353,5371.027835205017
2013-03-03,24.7,14.9,55.9,0.0,37.1,3,3,2013,1.38629436111989,Not in season,Moderate,16.300126807403192,22.01996819081805,5.64383015933825,4609.518448717248
2013-03-04,26.2,13.4,48.63,0.0,17.2,2,3,2013,1.09861228866811,Not in season,Low,3.7899101504130246,21.099609620197242,6.535566074032993,3087.5954659919266
2013-03-05,22.6,17.8,75.45,0.0,44.3,0,3,2013,0.0,Not in season,Very low,13.78390998942851,32.12727777958679,7.15230615161023,5438.981468818919
2013-03-06,21.2,15.3,70.58,0.0,24.1,0,3,2013,0.0,Not in season,Very low,1.87923536231117,26.873172853217536,4.868664889582927,3302.3187199657277
2013-03-07,19.3,13.6,70.73,0.0,27.7,0,3,2013,0.0,Not in season,Very low,4.651517264254558,28.1372572351467,6.980260501405925,3930.3286353376907
2013-03-08,18.4,15.1,81.47,23.64,36.1,0,3,2013,0.0,Not in season,Very low,2.3202009534532655,34.39598892050034,5.44489232451955,4153.61439242599
2013-03-09,19.6,10.7,56.74,0.0,40.7,1,3,2013,0.693147180559945,Not in season,Low,13.09154941331835,24.505103954885673,7.322782780834002,4607.31894755349
2013-03-10,21.4,10.6,52.66,0.2,29.7,2,3,2013,1.09861228866811,Not in season,Low,12.036672836995393,21.537310895532077,5.537348988081024,4041.119749039137
2013-03-12,22.2,15.8,67.68,0.0,40.7,0,3,2013,0.0,Not in season,Very low,12.875627903183213,30.151996082955122,7.192769031848861,5135.696479225406
2013-03-13,26.7,17.4,57.88,0.0,39.9,1,3,2013,0.693147180559945,Not in season,Low,12.560299836158599,27.729104628636957,7.6058330662947125,4888.613088506305
2013-03-14,24.1,16.3,62.93,0.0,26.1,0,3,2013,0.0,Not in season,Very low,6.412611608583282,25.493434806217415,7.361436525632805,3907.7717957023597
2013-03-15,19.3,15.8,81.47,2.2,31.3,0,3,2013,0.0,Not in season,Very low,5.154831674440093,32.784755642490026,6.751316648238102,4437.160697040862
2013-03-16,20.7,16.4,78.0,3.19,18.4,0,3,2013,0.0,Not in season,Very low,0.0,30.849771098637056,6.2686990570703,3415.5588276284248
2013-03-17,19.0,14.7,77.31,0.2,21.1,1,3,2013,0.693147180559945,Not in season,Low,0.0,28.43201892095394,5.923580423665156,3041.4078764083247
2013-03-18,19.2,15.4,79.79,4.24,20.5,3,3,2013,1.38629436111989,Not in season,Moderate,0.0,29.46463299755856,7.971034690817104,3226.461383372748
2013-03-19,19.4,12.4,66.53,0.0,37.1,1,3,2013,0.693147180559945,Not in season,Low,9.902722046672745,29.166049415785682,5.800504779832357,4568.971969565886
2013-03-20,20.6,13.3,65.12,0.2,22.3,2,3,2013,1.09861228866811,Not in season,Low,3.0143498563499307,27.828017134450214,5.462933926430004,3581.5584103214132
2013-03-21,21.0,16.7,77.43,0.0,38.9,1,3,2013,0.693147180559945,Not in season,Low,9.925008146326014,31.81445703220923,7.16536893503283,4945.6761955826705
2013-03-22,20.3,15.6,75.43,0.0,24.1,6,3,2013,1.94591014905531,Not in season,Moderate,2.4105515013998793,28.103222775797537,5.703863196813504,3555.8975134928196
2013-03-23,18.7,10.7,60.78,1.05,41.4,0,3,2013,0.0,Not in season,Very low,11.225983461934847,28.75847333403933,5.549936502533873,4666.960269038825
2013-03-24,18.9,9.9,56.13,0.0,47.7,0,3,2013,0.0,Not in season,Very low,18.194296776508946,24.97183492262564,5.056395737830235,5085.0107644700565
2013-03-25,21.6,10.4,50.26,0.0,50.0,2,3,2013,1.09861228866811,Not in season,Low,20.923878617925734,23.715834662594258,6.017090160539483,5363.816113253673
2013-03-26,23.1,14.1,58.52,0.0,25.9,0,3,2013,0.0,Not in season,Very low,7.085685671896559,24.556805401387546,6.417284976103507,3819.3456188546224
2013-03-27,18.1,13.7,76.7,0.0,33.5,0,3,2013,0.0,Not in season,Very low,8.03117108833193,32.22499250485773,6.7430917276606985,4725.687119298461
2013-03-28,17.5,13.9,80.42,2.04,35.3,1,3,2013,0.693147180559945,Not in season,Low,7.234883231823356,32.70077117186267,7.4513062442994835,4734.367604549028
2013-03-29,17.8,10.8,63.95,0.0,40.1,1,3,2013,0.693147180559945,Not in season,Low,12.978770118842656,27.712838600434292,7.026897923665794,4890.888108197812
2013-03-30,18.9,12.7,67.21,1.0,51.5,0,3,2013,0.0,Not in season,Very low,16.90275143281203,29.868946236141724,6.30912778044682,5519.955017987361
2013-03-31,21.9,14.0,61.59,0.0,32.8,0,3,2013,0.0,Not in season,Very low,6.59055859972601,25.80921760237216,6.3018043236202805,3875.9331380939598
2013-04-01,17.1,14.1,82.84,6.45,46.4,1,4,2013,0.693147180559945,Not in season,Low,10.371427328698877,34.18176741742221,6.943170170807403,5218.201634850678
2013-04-02,18.9,14.6,76.51,5.2,29.7,1,4,2013,0.693147180559945,Not in season,Low,3.3295315307446645,26.907527906766834,7.705582864820789,3706.7432035517068
2013-04-03,18.1,10.9,63.66,0.0,30.2,0,4,2013,0.0,Not in season,Very low,7.775368255793063,25.76207104911624,6.55932690137542,4033.997447716825
2013-04-04,17.3,7.9,58.34,0.0,14.8,0,4,2013,0.0,Not in season,Very low,0.0,23.271586321900138,5.963881847681811,2662.2944363569027
2013-04-05,17.1,9.6,64.32,1.2,18.4,0,4,2013,0.0,Not in season,Very low,0.0,23.75478309965659,5.440146700806674,2733.2198687567056
2013-04-06,17.1,13.8,81.16,1.0,20.5,1,4,2013,0.693147180559945,Not in season,Low,0.32772927999935697,30.881587981373873,4.987807437479994,3526.51090673571
2013-04-07,16.2,10.8,71.51,0.0,38.9,0,4,2013,0.0,Not in season,Very low,10.088667269215016,29.097634534816653,7.0992823739357425,4688.346115702327
2013-04-08,16.7,11.5,72.65,3.5,35.3,1,4,2013,0.693147180559945,Not in season,Low,8.122251046058935,31.45157083797859,7.010991225531777,4680.706507367473
2013-04-09,14.4,7.3,62.73,0.6,35.3,0,4,2013,0.0,Not in season,Very low,9.96647756419569,28.236623670257828,7.010376226998881,4580.469772889176
2013-04-10,14.7,6.6,59.24,1.4,40.7,0,4,2013,0.0,Not in season,Very low,13.126634209243619,25.283033317058205,6.304353255540164,4607.8476972582675
2013-04-11,15.8,6.4,54.68,0.0,36.3,2,4,2013,1.09861228866811,Not in season,Low,13.681425708963994,23.892994746119964,7.83994744778397,4658.266355510394
2013-04-12,17.3,7.7,55.57,0.0,20.8,4,4,2013,1.6094379124341,Not in season,Moderate,3.6319329076739377,22.742262921269926,5.948894207307402,3185.9697776324574
2013-04-13,18.4,10.2,61.55,0.0,24.3,1,4,2013,0.693147180559945,Not in season,Low,5.0141811654114745,24.373008628608453,7.388281939099425,3630.065157838176
2013-04-14,15.9,10.4,71.4,0.0,27.2,3,4,2013,1.38629436111989,Not in season,Moderate,3.716587066942433,28.434029980833753,6.394269806902677,3800.9350306686815
2013-04-15,14.6,9.5,73.21,0.0,34.2,5,4,2013,1.79175946922805,Not in season,Moderate,6.956255658851527,28.57306151733489,5.824661937212882,4158.029785772703
2013-04-16,16.2,12.8,80.69,5.69,48.2,0,4,2013,0.0,Not in season,Very low,10.79124181479704,31.67026159807497,7.025543009209981,5024.018618319939
2013-04-17,16.2,13.0,81.73,31.58,50.0,0,4,2013,0.0,Not in season,Very low,4.513200657450571,34.266253468680326,6.842648820576214,4515.621331408198
2013-04-18,13.6,7.4,66.77,13.29,23.1,5,4,2013,1.79175946922805,Not in season,Moderate,0.0,27.196435501066173,6.789985461159146,3099.7476350999236
2013-04-19,15.6,7.3,58.75,0.0,35.3,0,4,2013,0.0,Not in season,Very low,12.78363418836028,24.18982108840801,6.514291123948419,4474.1615013599085
2013-04-20,16.4,8.9,63.04,0.0,22.3,0,4,2013,0.0,Not in season,Very low,2.200089046670742,26.21642651691512,6.395119620175389,3397.262906906032
2013-04-21,16.1,10.0,69.06,0.0,18.1,1,4,2013,0.693147180559945,Not in season,Low,0.0,25.7901067250016,8.821384694762658,3283.2445521321283
2013-04-22,17.5,13.2,77.12,0.0,31.3,0,4,2013,0.0,Not in season,Very low,4.566403412588735,30.569798285645575,7.617269347088392,4214.3297858422775
2013-04-23,17.5,13.4,77.64,0.0,18.4,3,4,2013,1.38629436111989,Not in season,Moderate,0.932466826530598,30.176412815134945,7.1558395968777315,3702.004468447385
2013-04-24,17.8,13.8,79.07,0.0,20.5,2,4,2013,1.09861228866811,Not in season,Low,0.0,29.77066492235554,6.544811860095608,3475.551300815286
2013-04-25,22.4,11.2,55.01,0.0,12.4,2,4,2013,1.09861228866811,Not in season,Low,1.8057668092029515,22.328689094569363,7.440169902488889,3044.774518760402
2013-04-26,20.1,11.3,59.74,0.0,20.5,0,4,2013,0.0,Not in season,Very low,1.0736594404445414,23.352284427334915,6.951007478283671,3020.1481738495304
2013-04-27,18.0,13.3,75.9,0.2,31.3,5,4,2013,1.79175946922805,Not in season,Moderate,5.960575398803888,29.76424009988628,6.4592174546662555,4208.430454218395
2013-04-28,18.1,14.1,78.21,0.0,29.5,2,4,2013,1.09861228866811,Not in season,Low,5.502446193435155,30.20596868294359,6.129448376626304,4171.2462816366815
2013-04-29,17.8,12.4,72.31,0.2,24.8,1,4,2013,0.693147180559945,Not in season,Low,3.0314259839131346,27.297105984151713,6.352095364229531,3601.6493456231096
2013-04-30,17.0,10.1,66.59,0.0,14.8,0,4,2013,0.0,Not in season,Very low,0.6802205625980258,25.24487100426106,3.262586966014164,2867.1205252190025
2013-05-01,15.4,11.3,76.63,0.2,29.5,0,5,2013,0.0,Not in season,Very low,3.5880673248494417,28.0806580413635,6.4606008392976415,3755.4819502620944
